Track ID,Track Name,Artist,Album,Release Date,Genre,Popularity,Explicit,Danceability,Energy,Key,Key_Mode,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Time_Signature,Artist_Followers
SP-000953,Winter Storm,Musician_Electronic_009,Album_Musician_Electronic_009_01,2019-05-14,Electronic,44,False,0.5817,0.9041,1,C#-Major,-2.0808,1,0.023,0.0,0.2476,0.2748,0.5825,136.8,213610,4,1932
SP-000954,Diamond Eyes Live,Musician_Rock_018,Album_Musician_Rock_018_01,2015-11-25,Rock,89,False,0.5635,0.7013,10,A#-Major,-5.7789,1,0.0,0.1005,0.0,0.3671,0.3207,124.9,202689,4,2121
SP-000955,Velvet Sky,Musician_Pop_003,Album_Musician_Pop_003_04,2022-04-14,Pop,79,False,0.7073,0.7224,2,D-Major,-10.1787,1,0.0841,0.1497,0.0,0.1081,0.5069,88.7,217384,4,79256
SP-000956,Broken Glass Radio Edit,Musician_Latin_019,Album_Musician_Latin_019_02,2014-02-23,Latin,21,True,0.9198,0.6542,6,F#-Major,-8.1777,1,0.0526,0.3587,0.0423,0.2223,0.75,86.8,200832,4,5171
SP-000957,Frozen Tears,Musician_Latin_002,Album_Musician_Latin_002_01,2019-03-08,Latin,66,True,0.8968,0.857,11,B-Minor,-5.8517,0,0.1033,0.2296,0.0331,0.2304,0.8426,136.7,167288,4,73041
SP-000958,Paper Walls Acoustic,Musician_Electronic_013,Album_Musician_Electronic_013_01,2016-09-17,Electronic,58,False,0.7329,0.7478,4,E-Major,-9.9207,1,0.1128,0.0748,0.5917,0.2016,0.3406,148.2,177458,4,98447
SP-000959,City Lights,Musician_Hip-Hop_010,Album_Musician_Hip-Hop_010_07,2022-03-22,Hip-Hop,74,False,0.8054,0.6396,8,G#-Major,-5.7931,1,0.1032,0.0383,0.0428,0.186,0.6325,78.5,256520,4,165328
SP-000960,Frozen Tears,Musician_R&B_003,Album_Musician_R&B_003_03,2021-04-19,R&B,54,False,0.6893,0.5461,6,F#-Minor,-8.3702,0,0.2281,0.2518,0.0087,0.0,0.5632,106.6,201497,4,47921
SP-000961,Frozen Lake,Musician_Rock_010,Album_Musician_Rock_010_07,2020-12-14,Rock,57,True,0.7077,0.5862,8,G#-Minor,-3.8565,0,0.0488,0.01,0.282,0.2292,0.5172,134.8,180017,4,391
SP-000962,Electric Pulse Live,Musician_Rock_004,Album_Musician_Rock_004_05,2018-03-17,Rock,66,False,0.3356,0.8258,4,E-Major,-4.0408,1,0.0644,0.197,0.2429,0.1351,0.6056,122.9,258694,4,24395
SP-000963,Silver Lining,Musician_Pop_004,Album_Musician_Pop_004_05,2015-12-07,Pop,84,False,0.5761,0.7529,0,C-Minor,-6.7223,0,0.104,0.176,0.0491,0.0273,0.5749,133.2,143888,4,70
SP-000964,Lost Highway Remix,Musician_Hip-Hop_005,Album_Musician_Hip-Hop_005_05,2014-08-14,Hip-Hop,89,False,0.87,0.4349,4,E-Minor,-7.4637,0,0.0,0.0973,0.0165,0.2,0.6142,77.0,218763,4,1063
SP-000965,Spring Rain Acoustic,Musician_Electronic_019,Album_Musician_Electronic_019_04,2020-03-27,Electronic,100,False,0.8211,0.8267,4,E-Minor,-3.3136,0,0.0799,0.0574,0.5001,0.4212,0.6785,131.1,224723,3,14683
SP-000966,Thunder Road Remix,Musician_Electronic_012,Album_Musician_Electronic_012_01,2018-12-05,Electronic,46,False,0.852,0.8163,0,C-Major,-3.5818,1,0.0408,0.0805,0.5086,0.0551,0.4104,159.2,335221,4,530
SP-000967,Paper Walls,Musician_R&B_006,Album_Musician_R&B_006_06,2015-01-18,R&B,79,False,0.5583,0.5586,10,A#-Major,-8.61,1,0.0,0.3957,0.0208,0.1004,0.3544,76.5,202972,4,10396
SP-000968,Crimson Tide Live,Musician_Rock_015,Album_Musician_Rock_015_03,2022-11-19,Rock,63,True,0.6617,0.9374,2,D-Major,-3.8906,1,0.0,0.1781,0.3444,0.2541,0.1133,107.5,161853,4,3597
SP-000969,Frozen Lake Remix,Musician_R&B_004,Album_Musician_R&B_004_03,2014-10-14,R&B,57,True,0.5251,0.5922,1,C#-Minor,-10.4416,0,0.0482,0.1245,0.0571,0.0,0.7184,119.3,219780,4,922909
SP-000970,River Flow Remix,Musician_Electronic_007,Album_Musician_Electronic_007_04,2018-10-18,Electronic,74,False,0.8377,0.634,4,E-Major,-6.6715,1,0.0668,0.0,0.6505,0.2244,0.4768,163.8,201792,4,165534
SP-000971,Eternal Flame Remix,Musician_Pop_002,Album_Musician_Pop_002_07,2015-05-02,Pop,70,False,0.6294,0.5927,10,A#-Major,-7.1143,1,0.1057,0.1467,0.0,0.0412,0.4274,115.4,212956,3,28967
SP-000972,Cherry Blossom Remix,Musician_Jazz_017,Album_Musician_Jazz_017_02,2021-11-21,Jazz,19,False,0.5406,0.2815,0,C-Minor,-11.1807,0,0.0259,0.6578,0.7526,0.2571,0.4066,115.1,130997,4,2162
SP-000973,River Flow Acoustic,Musician_Rock_019,Album_Musician_Rock_019_04,2023-12-26,Rock,27,False,0.4446,0.9288,8,G#-Minor,-5.974,0,0.0977,0.0421,0.1007,0.1006,0.3592,104.2,191376,4,2509365
SP-000974,Velvet Sky Extended Mix,Musician_R&B_001,Album_Musician_R&B_001_03,2022-06-06,R&B,27,False,0.672,0.506,10,A#-Minor,-7.2028,0,0.0962,0.0516,0.0101,0.0143,0.2476,101.4,114047,3,2374295
SP-000975,Burning Flame,Musician_Classical_023,Album_Musician_Classical_023_03,2021-02-20,Classical,32,False,0.4912,0.2161,5,F-Major,-19.2126,1,0.0288,0.8365,0.8763,0.0774,0.1628,70.4,279037,4,143
SP-000976,Endless Summer,Musician_R&B_018,Album_Musician_R&B_018_07,2018-05-23,R&B,42,False,0.5853,0.7285,7,G-Major,-9.3586,1,0.0896,0.472,0.0288,0.1979,0.8347,90.2,195892,4,32412
SP-000977,Sapphire Sky Remix,Musician_Pop_009,Album_Musician_Pop_009_07,2023-11-02,Pop,50,True,0.7141,0.7568,5,F-Minor,-7.2389,0,0.0217,0.7112,0.0,0.2719,0.2294,112.1,177675,4,21563
SP-000978,Golden Hour Remix,Musician_R&B_016,Album_Musician_R&B_016_02,2021-12-24,R&B,59,False,0.5675,0.9327,1,C#-Minor,-9.6454,0,0.003,0.4537,0.0352,0.3,0.4218,126.5,91423,4,131573
SP-000979,Dark Paradise,Musician_Electronic_010,Album_Musician_Electronic_010_03,2017-01-29,Electronic,30,True,0.7692,0.6961,2,D-Minor,-5.9178,0,0.0788,0.0503,0.4439,0.1063,0.3181,115.8,254847,4,1059
SP-000980,Rising Sun Remix,Musician_Country_017,Album_Musician_Country_017_06,2021-10-15,Country,55,False,0.6211,0.5206,10,A#-Major,-8.9456,1,0.013,0.0,0.0294,0.1968,0.2977,124.8,246939,5,171065
SP-000981,Midnight Dreams Acoustic,Musician_Jazz_003,Album_Musician_Jazz_003_04,2021-12-04,Jazz,60,False,0.4707,0.2794,9,A-Major,-15.2825,1,0.0026,0.462,0.1612,0.0242,0.3735,50.0,164826,4,87358
SP-000982,City Lights Live,Musician_Rock_002,Album_Musician_Rock_002_06,2018-06-07,Rock,46,False,0.4484,0.7667,6,F#-Major,-10.7896,1,0.0421,0.1588,0.0,0.3936,0.7323,153.5,97006,4,40086
SP-000983,Winter Storm,Musician_Electronic_015,Album_Musician_Electronic_015_07,2021-01-23,Electronic,85,False,0.6007,0.6747,5,F-Minor,-2.0388,0,0.025,0.0381,0.6072,0.2387,0.2324,140.0,259407,4,317863
SP-000984,Frozen Tears,Musician_Jazz_009,Album_Musician_Jazz_009_04,2015-03-19,Jazz,48,False,0.4994,0.4141,6,F#-Major,-16.8182,1,0.0211,0.3324,0.2929,0.1201,0.5446,131.2,178862,4,4979
SP-000985,Crystal Rain Live,Musician_Pop_007,Album_Musician_Pop_007_02,2019-10-30,Pop,87,False,0.727,0.8944,11,B-Minor,-6.8113,0,0.114,0.0991,0.0109,0.198,0.3291,136.3,182493,4,160172
SP-000986,Falling Stars Extended Mix,Musician_Hip-Hop_001,Album_Musician_Hip-Hop_001_01,2014-12-22,Hip-Hop,72,False,1.0,0.6793,2,D-Minor,-6.8274,0,0.2057,0.1419,0.0169,0.0816,0.116,74.2,197175,4,1353038
SP-000987,Crimson Tide Live,Musician_Classical_028,Album_Musician_Classical_028_03,2020-10-24,Classical,30,True,0.0,0.0,8,G#-Major,-25.167,1,0.0051,1.0,0.6327,0.1353,0.523,106.0,247340,4,842046
SP-000988,Golden Hour,Musician_Rock_007,Album_Musician_Rock_007_03,2021-02-07,Rock,85,False,0.5659,0.7643,4,E-Minor,-5.2971,0,0.0,0.195,0.2076,0.1423,0.6419,112.8,288124,4,29050
SP-000989,Dark Paradise,Musician_Electronic_017,Album_Musician_Electronic_017_04,2017-08-30,Electronic,55,True,0.7247,0.7734,7,G-Major,-5.9849,1,0.0256,0.0,0.365,0.301,0.4398,105.1,172742,3,22905
SP-000990,Summer Breeze Acoustic,Musician_Rock_020,Album_Musician_Rock_020_04,2018-06-21,Rock,60,False,0.5426,0.6642,5,F-Major,-7.3512,1,0.0715,0.0615,0.0,0.5367,0.5688,136.9,205135,4,606657
SP-000991,Falling Stars,Musician_Electronic_009,Album_Musician_Electronic_009_05,2021-12-12,Electronic,43,False,0.708,0.7436,9,A-Minor,-3.3017,0,0.0607,0.0,0.3436,0.1177,0.599,131.9,270170,4,1932
SP-000992,Lost Highway Live,Musician_Pop_008,Album_Musician_Pop_008_06,2019-09-23,Pop,73,False,0.7418,0.629,10,A#-Major,-9.4921,1,0.0372,0.5334,0.0626,0.2331,0.4895,138.7,174861,4,711457
SP-000993,Sapphire Sky,Musician_Electronic_019,Album_Musician_Electronic_019_01,2019-02-25,Electronic,74,False,0.6055,0.891,10,A#-Major,0.0,1,0.0398,0.0573,0.1095,0.207,0.6423,126.4,303659,4,14683
SP-000994,Falling Stars Acoustic,Musician_Latin_003,Album_Musician_Latin_003_03,2022-08-18,Latin,56,False,0.7603,0.7182,8,G#-Major,-5.6219,1,0.0917,0.1407,0.0,0.0141,0.3835,109.1,218442,4,255970
SP-000995,Fading Light Acoustic,Musician_Hip-Hop_011,Album_Musician_Hip-Hop_011_02,2022-01-19,Hip-Hop,57,False,0.76,0.8577,7,G-Major,-4.4034,1,0.076,0.1966,0.0023,0.2132,0.7472,85.7,227062,4,144418
SP-000996,Ocean Wave Remix,Musician_Jazz_004,Album_Musician_Jazz_004_02,2023-12-27,Jazz,53,False,0.4737,0.2794,0,C-Minor,-14.2336,0,0.0351,0.8453,0.0,0.2198,0.4241,93.4,293862,4,1615436
SP-000997,Electric Pulse,Musician_Electronic_016,Album_Musician_Electronic_016_04,2018-09-21,Electronic,40,False,0.791,0.8504,10,A#-Minor,-4.3662,0,0.0672,0.095,0.4557,0.2357,0.2638,117.1,215675,4,2638
SP-000998,Dancing Shadows Acoustic,Musician_Rock_005,Album_Musician_Rock_005_04,2022-03-16,Rock,68,False,0.4888,0.7393,6,F#-Major,-7.2389,1,0.1332,0.116,0.0313,0.0474,0.0,142.1,178210,4,602
SP-000999,River Flow Extended Mix,Musician_R&B_009,Album_Musician_R&B_009_06,2019-06-02,R&B,60,False,0.6515,0.2049,0,C-Minor,-7.4998,0,0.0631,0.295,0.0177,0.1622,0.5248,109.4,196537,4,655
SP-001000,Mountain High Live,Musician_Rock_014,Album_Musician_Rock_014_04,2019-07-27,Rock,59,False,0.5831,0.8153,6,F#-Major,-6.5725,1,0.0767,0.3544,0.0786,0.0842,0.4565,92.7,320003,4,93586
SP-001001,Northern Lights,Musician_Rock_007,Album_Musician_Rock_007_07,2022-05-16,Rock,47,True,0.4879,0.8523,8,G#-Minor,-7.3468,0,0.0324,0.0082,0.0,0.2509,0.4808,102.8,293783,4,29050
SP-001002,Silent Echo,Musician_Rock_018,Album_Musician_Rock_018_04,2017-11-19,Rock,92,False,0.5314,1.0,7,G-Major,-9.5934,1,0.0178,0.0,0.1322,0.0,0.2767,176.0,201590,4,2121
SP-001003,Golden Hour Remix,Musician_Pop_002,Album_Musician_Pop_002_07,2018-11-12,Pop,76,False,0.6847,0.5227,4,E-Minor,-4.9205,0,0.1791,0.3107,0.0,0.0766,0.2877,126.1,217505,4,28967
SP-001004,Rising Sun,Musician_Electronic_014,Album_Musician_Electronic_014_05,2016-07-25,Electronic,40,False,0.9836,0.9733,1,C#-Major,-4.068,1,0.0602,0.0043,0.2476,0.1515,0.491,113.4,243152,4,271202
SP-001005,Ruby Tuesday,Musician_Country_004,Album_Musician_Country_004_07,2023-04-04,Country,50,False,0.4672,0.4052,7,G-Major,-6.9092,1,0.0287,0.3995,0.0303,0.2036,0.4432,134.7,247549,4,304079
SP-001006,Velvet Sky Remix,Musician_Electronic_018,Album_Musician_Electronic_018_03,2019-02-03,Electronic,67,False,0.6662,0.914,8,G#-Major,-4.4826,1,0.0368,0.0269,0.2621,0.2116,0.8465,133.7,184136,3,1760
SP-001007,Dancing Shadows Live,Musician_Metal_005,Album_Musician_Metal_005_06,2021-01-15,Metal,50,False,0.5798,0.8513,1,C#-Minor,-1.7423,0,0.0883,0.0029,0.0,0.4065,0.0634,115.5,180058,3,109072
SP-001008,City Lights,Musician_Classical_019,Album_Musician_Classical_019_06,2023-07-28,Classical,7,False,0.091,0.1644,4,E-Major,-30.0,1,0.053,0.8781,0.5619,0.0573,0.9458,154.9,114235,4,31
SP-001009,Thunder Road Extended Mix,Musician_Hip-Hop_014,Album_Musician_Hip-Hop_014_04,2021-06-22,Hip-Hop,49,True,0.6841,0.7258,9,A-Major,-4.006,1,0.1126,0.0,0.0,0.0165,0.4199,95.8,171421,4,8861
SP-001010,Ruby Tuesday Remix,Musician_Classical_008,Album_Musician_Classical_008_04,2022-11-29,Classical,73,False,0.1074,0.0,2,D-Minor,-16.4933,0,0.0225,0.8308,0.3489,0.1483,0.5551,86.9,523303,4,1185
SP-001011,Neon Lights Remix,Musician_Metal_012,Album_Musician_Metal_012_07,2017-10-30,Metal,48,False,0.3527,0.8398,8,G#-Major,-1.2343,1,0.1388,0.0346,0.2028,0.1035,0.0,116.6,232418,4,200
SP-001012,Frozen Lake,Musician_Classical_016,Album_Musician_Classical_016_04,2018-01-19,Classical,12,False,0.4565,0.1653,6,F#-Major,-30.0,1,0.0553,0.88,0.698,0.045,0.2722,79.9,371767,4,6560
SP-001013,Autumn Leaves,Musician_Latin_014,Album_Musician_Latin_014_05,2016-01-28,Latin,69,False,0.6807,0.6847,11,B-Major,-12.2126,1,0.0841,0.1385,0.0679,0.2063,1.0,118.2,197386,4,2139749
SP-001014,Frozen Tears,Musician_Pop_012,Album_Musician_Pop_012_03,2023-10-31,Pop,43,True,0.3582,0.5171,5,F-Major,-7.5311,1,0.0593,0.2405,0.0291,0.1,0.6114,135.7,186521,4,49784
SP-001015,Frozen Lake,Musician_Electronic_021,Album_Musician_Electronic_021_04,2018-05-20,Electronic,57,False,0.6905,0.8207,9,A-Major,-5.5885,1,0.0653,0.0,0.0,0.242,0.3855,139.0,203548,4,855
SP-001016,Ruby Tuesday,Musician_Pop_002,Album_Musician_Pop_002_03,2023-01-17,Pop,82,False,0.6897,0.6188,1,C#-Minor,-8.9826,0,0.0731,0.1042,0.0804,0.2566,0.3607,151.2,173763,5,28967
SP-001017,Crimson Tide,Musician_Country_006,Album_Musician_Country_006_02,2017-04-28,Country,83,False,0.6778,0.573,7,G-Minor,-10.0294,0,0.0181,0.6943,0.0,0.2597,0.73,119.6,210989,4,99775
SP-001018,Golden Hour Acoustic,Musician_Hip-Hop_012,Album_Musician_Hip-Hop_012_03,2017-12-14,Hip-Hop,55,False,1.0,0.8573,9,A-Minor,-6.1012,0,0.3073,0.018,0.0,0.0482,0.1404,117.3,249027,4,612061
SP-001019,Paper Walls,Musician_Rock_001,Album_Musician_Rock_001_06,2021-03-30,Rock,63,False,0.4601,1.0,11,B-Minor,-4.3963,0,0.0,0.1336,0.0406,0.0363,0.4821,131.1,187742,4,156088
SP-001020,Sapphire Sky Remix,Musician_Classical_010,Album_Musician_Classical_010_03,2018-10-26,Classical,15,False,0.1941,0.1086,0,C-Minor,-18.5368,0,0.0147,0.9836,0.6995,0.0,0.4166,91.4,423786,4,2399
SP-001021,Winter Storm,Musician_Pop_007,Album_Musician_Pop_007_05,2023-11-23,Pop,48,False,0.8885,0.6798,11,B-Minor,-5.0156,0,0.1802,0.6043,0.0,0.223,0.9288,118.5,191342,4,160172
SP-001022,Spring Rain,Musician_Metal_005,Album_Musician_Metal_005_02,2018-12-18,Metal,51,False,0.2436,0.9809,4,E-Major,-2.1984,1,0.098,0.0423,0.0074,0.3283,0.187,158.3,296167,4,109072
SP-001023,Diamond Eyes Radio Edit,Musician_Rock_019,Album_Musician_Rock_019_04,2016-09-20,Rock,71,False,0.4965,0.7904,5,F-Major,-7.8427,1,0.0733,0.1789,0.0596,0.1393,0.6164,194.6,215268,4,2509365
SP-001024,Fading Light Remix,Musician_Pop_011,Album_Musician_Pop_011_03,2020-06-02,Pop,55,False,0.7636,0.5691,3,D#-Minor,-10.3546,0,0.0706,0.1519,0.1117,0.1371,0.5553,109.3,170986,4,2932
SP-001025,Autumn Leaves,Musician_Metal_001,Album_Musician_Metal_001_01,2020-09-05,Metal,68,False,0.2382,0.9484,3,D#-Major,-5.1643,1,0.0,0.0271,0.0552,0.397,0.2744,107.0,254473,4,3255
SP-001026,Sapphire Sky,Musician_Rock_020,Album_Musician_Rock_020_04,2014-04-07,Rock,82,False,0.5927,0.7078,5,F-Minor,-5.7096,0,0.0305,0.5087,0.0,0.1606,0.6466,156.8,228364,4,606657
SP-001027,Endless Summer Remix,Musician_Hip-Hop_002,Album_Musician_Hip-Hop_002_04,2021-04-08,Hip-Hop,100,False,0.7309,0.6679,11,B-Major,-7.3584,1,0.362,0.0855,0.0029,0.2366,0.8874,75.3,236953,4,1162
SP-001028,Silver Moon,Musician_R&B_016,Album_Musician_R&B_016_05,2020-04-06,R&B,100,False,0.605,0.3379,2,D-Major,-9.9009,1,0.0867,0.1502,0.0,0.1747,0.4776,69.9,213857,4,131573
SP-001029,Eternal Flame Acoustic,Musician_Latin_016,Album_Musician_Latin_016_01,2023-05-17,Latin,48,False,0.6956,0.4333,1,C#-Major,-2.5092,1,0.1259,0.1007,0.0244,0.234,1.0,89.1,189127,4,1282
SP-001030,Summer Breeze Extended Mix,Musician_Classical_002,Album_Musician_Classical_002_05,2022-08-02,Classical,28,False,0.1932,0.1844,9,A-Minor,-8.9029,0,0.044,0.9037,1.0,0.1271,0.0578,134.1,163010,4,1896846
SP-001031,Sunset Boulevard,Musician_R&B_001,Album_Musician_R&B_001_02,2021-05-12,R&B,75,False,0.3971,0.6501,11,B-Major,-7.7683,1,0.1336,0.4225,0.0,0.0364,0.6195,89.1,120053,4,2374295
SP-001032,Lost Highway,Musician_R&B_012,Album_Musician_R&B_012_03,2015-05-18,R&B,42,False,0.7102,0.6523,1,C#-Major,-8.3086,1,0.1234,0.0,0.0,0.1427,0.4477,101.0,245511,4,8573
SP-001033,Northern Lights Extended Mix,Musician_Hip-Hop_005,Album_Musician_Hip-Hop_005_06,2022-04-30,Hip-Hop,98,False,0.7991,0.8575,8,G#-Minor,-5.6958,0,0.2001,0.1338,0.0,0.2297,0.2917,88.7,161512,4,1063
SP-001034,Electric Pulse,Musician_Metal_006,Album_Musician_Metal_006_01,2020-03-11,Metal,76,False,0.3419,0.846,4,E-Major,-1.982,1,0.0003,0.0053,0.0255,0.1619,0.4076,146.2,298354,4,177596
SP-001035,Autumn Leaves Acoustic,Musician_Hip-Hop_007,Album_Musician_Hip-Hop_007_07,2023-09-13,Hip-Hop,56,False,0.8967,0.6226,3,D#-Major,-9.0725,1,0.0868,0.1318,0.0086,0.0,0.6554,118.7,218502,4,70966
SP-001036,Silent Echo,Musician_R&B_011,Album_Musician_R&B_011_06,2014-03-06,R&B,41,False,0.4948,0.4012,6,F#-Major,-11.9924,1,0.1035,0.0637,0.0,0.0809,0.4904,101.6,252921,4,2390
SP-001037,Rising Sun Radio Edit,Musician_Hip-Hop_011,Album_Musician_Hip-Hop_011_02,2014-01-26,Hip-Hop,73,False,0.9032,0.9326,1,C#-Minor,-9.6657,0,0.2533,0.0298,0.0208,0.3368,0.3562,61.5,146657,4,144418
SP-001038,Emerald City Live,Musician_Jazz_005,Album_Musician_Jazz_005_07,2015-10-21,Jazz,46,True,0.692,0.339,6,F#-Minor,-8.5209,0,0.0368,0.5965,0.2953,0.3446,0.1845,94.7,241944,4,3759
SP-001039,Burning Flame,Musician_Hip-Hop_007,Album_Musician_Hip-Hop_007_03,2015-01-22,Hip-Hop,59,False,0.648,0.7808,4,E-Minor,-4.8079,0,0.2437,0.156,0.0,0.0624,0.9646,106.2,251431,4,70966
SP-001040,Crystal Rain Radio Edit,Musician_Jazz_006,Album_Musician_Jazz_006_07,2021-12-04,Jazz,29,False,0.4738,0.1717,0,C-Major,-12.6615,1,0.1189,0.7661,0.4021,0.0423,0.456,130.9,341071,4,1488
SP-001041,Fading Light,Musician_R&B_005,Album_Musician_R&B_005_06,2016-07-25,R&B,36,False,0.5394,0.659,6,F#-Minor,-8.0885,0,0.1829,0.2706,0.0,0.2384,0.4591,96.1,229225,4,2112133
SP-001042,Whispering Wind,Musician_Electronic_005,Album_Musician_Electronic_005_07,2016-08-16,Electronic,61,True,0.8662,0.7294,2,D-Major,-8.5233,1,0.032,0.0964,0.1365,0.115,0.0794,115.8,307562,3,30196487
SP-001043,City Lights,Musician_R&B_009,Album_Musician_R&B_009_02,2018-08-22,R&B,67,False,0.5172,0.3134,5,F-Minor,-3.2519,0,0.0,0.1602,0.0,0.2185,0.729,110.4,278087,4,655
SP-001044,Cherry Blossom,Musician_Hip-Hop_007,Album_Musician_Hip-Hop_007_04,2014-03-17,Hip-Hop,82,False,0.6171,0.65,8,G#-Major,-0.3259,1,0.2442,0.1333,0.0169,0.1474,0.5681,87.3,255626,4,70966
SP-001045,City Lights Live,Musician_Pop_001,Album_Musician_Pop_001_02,2022-06-14,Pop,82,False,0.7203,0.773,8,G#-Major,-10.354,1,0.1199,0.0249,0.0,0.1018,0.3935,117.2,200169,4,79704
SP-001046,Starlight,Musician_Rock_015,Album_Musician_Rock_015_03,2023-10-06,Rock,52,False,0.375,0.9886,8,G#-Major,-5.7132,1,0.017,0.0794,0.0,0.1636,0.5101,160.7,207877,4,3597
SP-001047,Dancing Shadows,Musician_Jazz_013,Album_Musician_Jazz_013_02,2015-02-14,Jazz,2,True,0.142,0.4333,5,F-Minor,-16.3211,0,0.0421,0.5497,0.7973,0.2209,0.6171,84.7,200473,4,94753
SP-001048,Mountain High Radio Edit,Musician_Classical_010,Album_Musician_Classical_010_06,2014-09-30,Classical,68,False,0.2207,0.0772,2,D-Major,-30.0,1,0.0583,0.9203,0.8291,0.122,0.2929,50.0,232919,4,2399
SP-001049,Summer Breeze Live,Musician_Pop_002,Album_Musician_Pop_002_01,2017-12-23,Pop,59,False,0.829,0.6887,4,E-Major,-9.0226,1,0.0753,0.0,0.0667,0.1866,0.5093,132.6,198161,4,28967
SP-001050,Mountain High Live,Musician_Pop_008,Album_Musician_Pop_008_07,2020-07-18,Pop,59,True,0.7079,0.6239,3,D#-Major,-5.3648,1,0.0445,0.1748,0.0303,0.1853,0.7649,98.7,204427,4,711457
SP-001051,Electric Pulse,Musician_Country_010,Album_Musician_Country_010_07,2018-03-29,Country,46,False,0.686,0.4535,7,G-Minor,-8.08,0,0.0591,0.4604,0.0,0.1991,0.6619,101.1,166570,4,16105
SP-001052,Cherry Blossom Acoustic,Musician_Hip-Hop_007,Album_Musician_Hip-Hop_007_03,2015-07-27,Hip-Hop,71,False,0.888,0.7569,6,F#-Major,-3.7304,1,0.3143,0.1127,0.0,0.1517,0.6587,57.8,139205,3,70966
SP-001053,Broken Glass,Musician_Electronic_015,Album_Musician_Electronic_015_01,2023-11-21,Electronic,62,False,0.6953,0.7377,6,F#-Major,-5.9215,1,0.0614,0.0034,0.5529,0.0785,0.2944,134.0,212806,4,317863
SP-001054,Paper Walls Remix,Musician_Jazz_011,Album_Musician_Jazz_011_03,2017-05-17,Jazz,53,False,0.5164,0.2412,5,F-Major,-13.2869,1,0.025,0.5867,0.1793,0.2133,0.7081,83.6,294996,4,375335
SP-001055,Electric Pulse,Musician_Latin_002,Album_Musician_Latin_002_07,2023-12-11,Latin,44,False,0.7488,0.8814,2,D-Major,-3.382,1,0.0611,0.2441,0.0,0.0,0.6476,129.2,214888,4,73041
SP-001056,Dark Paradise Acoustic,Musician_Pop_003,Album_Musician_Pop_003_06,2017-05-20,Pop,70,True,0.5489,0.6033,0,C-Major,-6.2076,1,0.0109,0.0919,0.0196,0.0279,0.7336,143.1,117183,4,79256
SP-001057,Frozen Tears,Musician_Pop_002,Album_Musician_Pop_002_05,2018-07-23,Pop,49,False,0.5485,0.7249,7,G-Minor,-3.6165,0,0.0419,0.4313,0.0208,0.083,0.458,107.9,255815,4,28967
SP-001058,Midnight Dreams Acoustic,Musician_Latin_002,Album_Musician_Latin_002_02,2016-10-06,Latin,61,False,0.7439,0.7257,10,A#-Major,-7.7421,1,0.0063,0.2706,0.0096,0.1264,0.8436,92.5,247814,4,73041
SP-001059,Crystal Rain,Musician_R&B_015,Album_Musician_R&B_015_03,2015-07-10,R&B,75,False,0.5183,0.4238,9,A-Major,-9.5928,1,0.1408,0.3462,0.0,0.2469,0.5214,73.0,187260,4,46436
SP-001060,Purple Haze Live,Musician_Jazz_001,Album_Musician_Jazz_001_05,2021-12-30,Jazz,45,False,0.4652,0.5021,10,A#-Minor,-16.6441,0,0.0631,0.6386,0.4684,0.1785,0.4915,105.7,298961,4,12304
SP-001061,Paper Walls,Musician_Rock_011,Album_Musician_Rock_011_04,2021-11-30,Rock,44,True,0.7256,0.6959,7,G-Major,-3.3856,1,0.0554,0.0,0.0,0.1307,0.7171,130.4,234725,4,1056
SP-001062,Endless Summer,Musician_Metal_007,Album_Musician_Metal_007_07,2015-05-06,Metal,29,False,0.3058,0.9276,7,G-Minor,-1.9293,0,0.0702,0.0007,0.2536,0.1257,0.0932,159.7,139749,4,127411
SP-001063,Mountain High,Musician_Latin_021,Album_Musician_Latin_021_02,2021-04-03,Latin,100,False,0.8373,0.7749,2,D-Minor,-10.8544,0,0.0678,0.2045,0.0125,0.3421,0.5576,138.1,200604,4,85893
SP-001064,Ocean Wave,Musician_Country_017,Album_Musician_Country_017_05,2023-04-19,Country,84,False,0.6241,0.418,5,F-Major,-11.0294,1,0.125,0.7157,0.0044,0.1511,0.8838,121.7,197366,4,171065
SP-001065,Silver Moon,Musician_Hip-Hop_005,Album_Musician_Hip-Hop_005_06,2022-03-04,Hip-Hop,62,False,0.9294,0.695,6,F#-Major,-5.8545,1,0.1829,0.0,0.0697,0.0734,0.7442,106.9,235205,4,1063
SP-001066,Silent Echo,Musician_Pop_006,Album_Musician_Pop_006_04,2023-04-03,Pop,76,False,1.0,0.7051,5,F-Minor,-7.074,0,0.1025,0.106,0.0253,0.253,0.6649,124.2,164219,4,8967
SP-001067,Autumn Leaves,Musician_R&B_001,Album_Musician_R&B_001_05,2018-08-20,R&B,45,False,0.4755,0.4052,7,G-Major,-9.2766,1,0.1493,0.2773,0.0,0.1352,0.91,96.8,230232,4,2374295
SP-001068,Winter Storm Remix,Musician_Metal_014,Album_Musician_Metal_014_06,2021-05-05,Metal,8,False,0.433,1.0,0,C-Major,-2.3522,1,0.1369,0.0047,0.0,0.0796,0.3516,161.9,242401,5,9114
